,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19
720,55.0,52.0,54.0,51.0,52.0,53.0,52.0,52.0,54.0,51.0,52.0,53.0,53.0,54.0,53.0,51.0,53.0,52.0,52.0,51.0
721,52.0,53.0,53.0,53.0,51.0,53.0,53.0,52.0,53.0,49.0,54.0,51.0,53.0,52.0,55.0,54.0,52.0,52.0,52.0,50.0
722,54.0,50.0,54.0,53.0,53.0,51.0,54.0,52.0,53.0,53.0,52.0,50.0,53.0,53.0,55.0,52.0,52.0,51.0,55.0,53.0
723,51.0,51.0,53.0,52.0,54.0,53.0,53.0,54.0,52.0,51.0,52.0,51.0,52.0,52.0,53.0,53.0,51.0,52.0,53.0,53.0
724,53.0,52.0,54.0,51.0,55.0,54.0,53.0,52.0,51.0,51.0,53.0,51.0,53.0,53.0,54.0,55.0,51.0,52.0,54.0,53.0
725,54.0,50.0,52.0,52.0,55.0,52.0,53.0,53.0,53.0,52.0,55.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,54.0,52.0
726,54.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0,54.0,51.0,52.0,53.0,54.0,53.0,55.0,53.0,54.0,52.0,52.0,54.0
727,54.0,53.0,51.0,53.0,54.0,53.0,53.0,51.0,51.0,50.0,52.0,53.0,51.0,52.0,52.0,54.0,51.0,52.0,52.0,52.0
728,53.0,52.0,50.0,52.0,54.0,54.0,54.0,52.0,49.0,52.0,54.0,54.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0
729,52.0,52.0,51.0,50.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0,53.0,52.0,53.0,54.0,52.0,52.0,52.0,52.0
730,53.0,50.0,54.0,53.0,53.0,54.0,53.0,53.0,52.0,54.0,49.0,53.0,53.0,51.0,52.0,53.0,55.0,52.0,51.0,53.0
731,53.0,54.0,51.0,52.0,52.0,52.0,54.0,52.0,54.0,53.0,53.0,53.0,53.0,51.0,52.0,51.0,53.0,52.0,53.0,52.0
732,50.0,51.0,54.0,51.0,52.0,53.0,54.0,53.0,52.0,51.0,52.0,52.0,53.0,52.0,52.0,53.0,54.0,53.0,50.0,52.0
733,52.0,51.0,52.0,51.0,53.0,54.0,55.0,52.0,52.0,53.0,50.0,52.0,53.0,52.0,53.0,53.0,54.0,52.0,51.0,52.0
734,54.0,51.0,50.0,53.0,51.0,53.0,51.0,52.0,53.0,50.0,51.0,52.0,50.0,53.0,54.0,54.0,52.0,51.0,54.0,53.0
735,55.0,52.0,51.0,52.0,52.0,53.0,49.0,54.0,54.0,52.0,53.0,54.0,52.0,52.0,52.0,53.0,53.0,52.0,54.0,53.0
736,54.0,54.0,51.0,52.0,52.0,54.0,53.0,50.0,53.0,53.0,53.0,53.0,50.0,51.0,51.0,54.0,53.0,49.0,53.0,54.0
737,53.0,53.0,52.0,52.0,53.0,55.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,50.0,51.0,52.0,53.0
738,53.0,53.0,51.0,50.0,52.0,54.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,54.0,53.0,51.0,52.0,53.0,52.0
739,51.0,52.0,53.0,51.0,53.0,52.0,53.0,51.0,52.0,52.0,50.0,50.0,52.0,51.0,55.0,54.0,52.0,54.0,52.0,52.0
740,55.0,52.0,53.0,52.0,54.0,53.0,50.0,54.0,53.0,51.0,53.0,53.0,52.0,54.0,54.0,54.0,51.0,52.0,50.0,52.0
741,52.0,52.0,51.0,53.0,54.0,53.0,52.0,52.0,53.0,53.0,53.0,50.0,52.0,50.0,53.0,53.0,53.0,52.0,52.0,51.0
742,52.0,51.0,52.0,52.0,55.0,52.0,53.0,51.0,53.0,54.0,53.0,54.0,52.0,52.0,53.0,53.0,53.0,54.0,51.0,51.0
743,52.0,53.0,53.0,53.0,54.0,52.0,51.0,53.0,51.0,53.0,52.0,53.0,51.0,51.0,52.0,52.0,53.0,51.0,51.0,53.0
744,53.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,50.0,53.0,53.0,54.0,51.0
745,52.0,54.0,54.0,54.0,52.0,54.0,52.0,52.0,52.0,53.0,53.0,55.0,54.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0
746,54.0,51.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,50.0,55.0,53.0,52.0,52.0,51.0,54.0,54.0,52.0,53.0,54.0
747,53.0,52.0,53.0,53.0,53.0,54.0,55.0,51.0,55.0,52.0,52.0,53.0,52.0,52.0,53.0,54.0,51.0,52.0,52.0,51.0
748,50.0,53.0,54.0,51.0,55.0,55.0,53.0,52.0,52.0,53.0,53.0,53.0,50.0,51.0,53.0,56.0,53.0,52.0,52.0,53.0
749,54.0,51.0,52.0,51.0,54.0,52.0,54.0,53.0,51.0,52.0,53.0,51.0,54.0,54.0,53.0,53.0,53.0,53.0,54.0,53.0
750,53.0,51.0,50.0,53.0,52.0,54.0,53.0,51.0,53.0,52.0,52.0,53.0,52.0,51.0,53.0,52.0,50.0,52.0,53.0,52.0
751,51.0,52.0,52.0,54.0,53.0,54.0,53.0,51.0,53.0,52.0,51.0,53.0,51.0,51.0,55.0,52.0,52.0,50.0,52.0,51.0
752,53.0,52.0,54.0,51.0,54.0,52.0,52.0,54.0,54.0,52.0,51.0,53.0,53.0,51.0,54.0,52.0,52.0,50.0,52.0,54.0
753,52.0,53.0,56.0,51.0,52.0,53.0,52.0,54.0,53.0,52.0,54.0,53.0,53.0,52.0,54.0,52.0,52.0,51.0,51.0,51.0
754,52.0,51.0,53.0,52.0,53.0,53.0,54.0,50.0,52.0,52.0,54.0,53.0,52.0,53.0,54.0,52.0,55.0,51.0,53.0,52.0
755,53.0,51.0,51.0,52.0,53.0,54.0,53.0,54.0,51.0,53.0,53.0,53.0,52.0,51.0,53.0,53.0,53.0,53.0,52.0,51.0
756,54.0,50.0,54.0,52.0,54.0,53.0,52.0,53.0,53.0,52.0,52.0,52.0,54.0,52.0,52.0,54.0,53.0,51.0,52.0,53.0
757,51.0,51.0,54.0,51.0,54.0,54.0,54.0,54.0,54.0,52.0,53.0,53.0,53.0,53.0,49.0,52.0,51.0,52.0,53.0,52.0
758,53.0,53.0,53.0,51.0,53.0,53.0,53.0,54.0,55.0,51.0,52.0,52.0,53.0,53.0,52.0,56.0,52.0,53.0,54.0,52.0
759,54.0,54.0,54.0,53.0,55.0,54.0,53.0,53.0,56.0,52.0,52.0,52.0,51.0,53.0,52.0,52.0,52.0,50.0,52.0,50.0
760,51.0,52.0,52.0,52.0,55.0,53.0,53.0,52.0,52.0,53.0,54.0,54.0,50.0,51.0,52.0,53.0,55.0,52.0,53.0,52.0
761,53.0,52.0,54.0,51.0,54.0,52.0,51.0,52.0,51.0,50.0,53.0,53.0,53.0,52.0,55.0,52.0,52.0,52.0,52.0,52.0
762,53.0,49.0,53.0,53.0,54.0,56.0,53.0,53.0,51.0,51.0,56.0,50.0,52.0,54.0,53.0,53.0,52.0,52.0,53.0,52.0
763,51.0,52.0,49.0,52.0,54.0,54.0,53.0,53.0,51.0,52.0,53.0,51.0,51.0,53.0,53.0,52.0,53.0,53.0,54.0,52.0
764,54.0,50.0,54.0,51.0,52.0,55.0,51.0,53.0,53.0,52.0,52.0,51.0,52.0,52.0,53.0,52.0,52.0,54.0,53.0,53.0
765,54.0,52.0,53.0,52.0,52.0,53.0,54.0,54.0,51.0,53.0,53.0,52.0,53.0,52.0,53.0,51.0,52.0,52.0,53.0,53.0
766,52.0,53.0,53.0,52.0,53.0,52.0,53.0,51.0,50.0,52.0,52.0,54.0,52.0,53.0,53.0,51.0,54.0,52.0,52.0,54.0
767,51.0,52.0,54.0,52.0,52.0,53.0,52.0,53.0,53.0,53.0,51.0,53.0,52.0,54.0,54.0,52.0,55.0,52.0,51.0,51.0
768,54.0,52.0,50.0,52.0,54.0,54.0,54.0,53.0,53.0,52.0,53.0,53.0,50.0,52.0,54.0,54.0,52.0,52.0,51.0,52.0
769,53.0,52.0,53.0,52.0,55.0,52.0,54.0,50.0,51.0,54.0,53.0,53.0,54.0,55.0,55.0,51.0,52.0,53.0,52.0,53.0
770,52.0,51.0,52.0,50.0,53.0,52.0,52.0,51.0,53.0,53.0,50.0,53.0,53.0,51.0,53.0,52.0,50.0,50.0,53.0,53.0
771,51.0,53.0,52.0,52.0,52.0,53.0,51.0,51.0,53.0,50.0,50.0,52.0,52.0,56.0,53.0,52.0,50.0,53.0,53.0,54.0
772,52.0,52.0,52.0,52.0,52.0,51.0,52.0,53.0,52.0,51.0,52.0,54.0,52.0,52.0,53.0,52.0,53.0,53.0,50.0,53.0
773,52.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,54.0,51.0,52.0,53.0,52.0,52.0,52.0,54.0,54.0,51.0,53.0,51.0
774,52.0,51.0,53.0,53.0,54.0,52.0,54.0,52.0,53.0,52.0,50.0,54.0,52.0,54.0,54.0,53.0,51.0,52.0,53.0,54.0
775,51.0,51.0,54.0,53.0,55.0,53.0,54.0,53.0,52.0,53.0,52.0,53.0,52.0,52.0,55.0,54.0,52.0,50.0,53.0,50.0
776,51.0,52.0,52.0,51.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0,53.0,53.0,55.0,53.0,52.0,52.0,54.0
777,54.0,52.0,54.0,50.0,55.0,53.0,52.0,53.0,54.0,51.0,52.0,52.0,53.0,51.0,52.0,52.0,54.0,52.0,51.0,54.0
778,54.0,53.0,52.0,52.0,53.0,54.0,53.0,51.0,54.0,53.0,55.0,52.0,51.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0
779,54.0,52.0,51.0,50.0,53.0,50.0,52.0,51.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,51.0,54.0,51.0
780,52.0,52.0,54.0,53.0,54.0,52.0,52.0,53.0,52.0,53.0,52.0,54.0,53.0,53.0,52.0,53.0,53.0,50.0,53.0,52.0
781,51.0,51.0,54.0,54.0,54.0,51.0,54.0,53.0,52.0,52.0,55.0,53.0,55.0,53.0,52.0,53.0,51.0,52.0,51.0,53.0
782,49.0,51.0,52.0,53.0,53.0,53.0,52.0,51.0,52.0,52.0,51.0,54.0,54.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0
783,52.0,53.0,51.0,53.0,53.0,55.0,50.0,52.0,52.0,52.0,50.0,53.0,53.0,52.0,51.0,52.0,53.0,52.0,53.0,53.0
784,51.0,50.0,52.0,53.0,54.0,52.0,52.0,53.0,53.0,52.0,51.0,52.0,51.0,53.0,53.0,54.0,52.0,53.0,52.0,52.0
785,52.0,52.0,53.0,51.0,54.0,52.0,51.0,52.0,54.0,53.0,52.0,54.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0
786,51.0,53.0,53.0,52.0,55.0,54.0,53.0,52.0,52.0,51.0,51.0,52.0,52.0,52.0,53.0,54.0,52.0,53.0,52.0,53.0
787,53.0,51.0,53.0,53.0,52.0,53.0,51.0,55.0,54.0,53.0,53.0,51.0,52.0,52.0,53.0,53.0,52.0,54.0,53.0,52.0
788,53.0,53.0,53.0,52.0,53.0,51.0,52.0,51.0,52.0,52.0,54.0,52.0,53.0,51.0,53.0,52.0,52.0,52.0,52.0,51.0
789,54.0,52.0,55.0,51.0,55.0,52.0,54.0,53.0,51.0,54.0,51.0,52.0,54.0,51.0,53.0,54.0,53.0,51.0,54.0,52.0
790,52.0,51.0,54.0,51.0,53.0,53.0,54.0,52.0,52.0,53.0,52.0,53.0,53.0,50.0,52.0,52.0,55.0,52.0,52.0,52.0
791,52.0,52.0,55.0,51.0,54.0,52.0,54.0,52.0,54.0,51.0,51.0,54.0,53.0,52.0,52.0,54.0,52.0,51.0,53.0,50.0
792,55.0,51.0,52.0,51.0,55.0,53.0,53.0,52.0,54.0,51.0,53.0,52.0,51.0,51.0,52.0,51.0,50.0,52.0,56.0,51.0
793,52.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,53.0,51.0,53.0,52.0,52.0,49.0,52.0,50.0,54.0,52.0,52.0,53.0
794,51.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,55.0,52.0,52.0,53.0,55.0,51.0,53.0,51.0,53.0,51.0,52.0,50.0
795,53.0,51.0,53.0,52.0,54.0,53.0,52.0,52.0,55.0,52.0,52.0,52.0,52.0,52.0,51.0,54.0,51.0,52.0,53.0,51.0
796,54.0,50.0,52.0,52.0,54.0,52.0,55.0,51.0,51.0,51.0,52.0,52.0,53.0,52.0,52.0,53.0,53.0,53.0,55.0,53.0
797,54.0,51.0,54.0,51.0,52.0,51.0,54.0,54.0,54.0,51.0,53.0,53.0,52.0,52.0,54.0,54.0,52.0,54.0,53.0,52.0
798,53.0,53.0,53.0,51.0,53.0,54.0,54.0,52.0,51.0,51.0,53.0,51.0,54.0,53.0,52.0,52.0,52.0,54.0,52.0,52.0
799,54.0,51.0,51.0,52.0,52.0,53.0,52.0,53.0,53.0,52.0,51.0,51.0,50.0,52.0,52.0,53.0,54.0,52.0,52.0,52.0
800,53.0,54.0,53.0,51.0,52.0,54.0,53.0,51.0,55.0,51.0,52.0,51.0,52.0,52.0,52.0,53.0,52.0,51.0,52.0,52.0
801,53.0,53.0,53.0,51.0,54.0,52.0,54.0,52.0,52.0,53.0,52.0,52.0,53.0,52.0,52.0,53.0,52.0,53.0,51.0,51.0
802,54.0,54.0,52.0,51.0,52.0,54.0,53.0,53.0,53.0,54.0,52.0,52.0,50.0,51.0,51.0,52.0,53.0,53.0,53.0,52.0
803,53.0,52.0,54.0,51.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,55.0,53.0,52.0,50.0,53.0,52.0,53.0,53.0,51.0
804,55.0,50.0,54.0,51.0,52.0,51.0,54.0,53.0,53.0,53.0,50.0,53.0,52.0,52.0,52.0,52.0,51.0,54.0,52.0,51.0
805,53.0,52.0,53.0,51.0,53.0,53.0,53.0,52.0,52.0,53.0,51.0,51.0,53.0,53.0,52.0,53.0,51.0,53.0,53.0,51.0
806,51.0,53.0,54.0,54.0,53.0,53.0,55.0,52.0,53.0,51.0,52.0,50.0,51.0,53.0,49.0,53.0,52.0,53.0,52.0,52.0
807,54.0,52.0,53.0,51.0,52.0,54.0,52.0,52.0,53.0,55.0,53.0,53.0,52.0,50.0,52.0,53.0,53.0,51.0,51.0,51.0
808,53.0,53.0,52.0,53.0,54.0,51.0,52.0,53.0,54.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0,52.0,54.0,53.0,52.0
809,54.0,52.0,53.0,51.0,54.0,51.0,54.0,52.0,54.0,53.0,51.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,50.0
810,54.0,53.0,52.0,51.0,53.0,54.0,53.0,54.0,54.0,52.0,53.0,53.0,52.0,50.0,50.0,53.0,52.0,53.0,53.0,51.0
811,54.0,51.0,54.0,54.0,53.0,52.0,53.0,53.0,54.0,51.0,52.0,50.0,54.0,55.0,51.0,54.0,53.0,53.0,53.0,53.0
812,55.0,52.0,50.0,53.0,54.0,52.0,52.0,54.0,53.0,52.0,52.0,54.0,52.0,52.0,52.0,55.0,52.0,51.0,53.0,50.0
813,53.0,53.0,52.0,53.0,55.0,51.0,52.0,54.0,53.0,51.0,53.0,52.0,52.0,51.0,51.0,53.0,52.0,54.0,52.0,53.0
814,53.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,51.0,52.0,52.0,52.0,51.0,52.0,53.0,53.0,53.0,53.0,53.0
815,53.0,52.0,53.0,52.0,52.0,53.0,53.0,54.0,52.0,53.0,53.0,52.0,53.0,52.0,54.0,54.0,53.0,51.0,53.0,51.0
816,54.0,52.0,55.0,54.0,53.0,53.0,53.0,51.0,54.0,52.0,53.0,53.0,53.0,52.0,50.0,54.0,52.0,51.0,51.0,52.0
817,54.0,51.0,52.0,51.0,53.0,50.0,53.0,50.0,54.0,52.0,52.0,53.0,54.0,52.0,53.0,53.0,54.0,51.0,52.0,51.0
818,51.0,51.0,53.0,52.0,54.0,51.0,54.0,52.0,52.0,52.0,51.0,52.0,53.0,51.0,51.0,53.0,52.0,52.0,50.0,53.0
819,54.0,52.0,51.0,52.0,53.0,52.0,52.0,52.0,53.0,54.0,54.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0
820,54.0,52.0,51.0,54.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,52.0,52.0,50.0,51.0,53.0,51.0,50.0,52.0,52.0
821,54.0,54.0,53.0,52.0,52.0,50.0,53.0,53.0,53.0,51.0,52.0,51.0,53.0,53.0,52.0,54.0,51.0,52.0,53.0,54.0
822,53.0,53.0,52.0,51.0,52.0,52.0,51.0,53.0,53.0,51.0,53.0,53.0,53.0,52.0,51.0,53.0,51.0,52.0,50.0,52.0
823,53.0,51.0,53.0,54.0,51.0,53.0,52.0,52.0,52.0,50.0,53.0,50.0,53.0,51.0,52.0,52.0,53.0,53.0,54.0,53.0
824,53.0,51.0,52.0,52.0,52.0,51.0,54.0,54.0,55.0,52.0,54.0,49.0,53.0,52.0,53.0,53.0,52.0,54.0,53.0,52.0
825,54.0,53.0,52.0,53.0,52.0,53.0,52.0,54.0,52.0,51.0,53.0,52.0,52.0,52.0,53.0,52.0,54.0,52.0,51.0,53.0
826,55.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,52.0,51.0,52.0,52.0,52.0,51.0,52.0,50.0,52.0,55.0,53.0,53.0
827,52.0,52.0,54.0,52.0,52.0,55.0,54.0,54.0,52.0,53.0,52.0,50.0,51.0,50.0,51.0,52.0,53.0,52.0,50.0,51.0
828,52.0,53.0,53.0,52.0,55.0,54.0,56.0,52.0,53.0,53.0,53.0,50.0,51.0,53.0,53.0,53.0,53.0,52.0,52.0,51.0
829,54.0,51.0,54.0,53.0,53.0,54.0,53.0,49.0,56.0,54.0,52.0,53.0,53.0,51.0,54.0,52.0,53.0,53.0,53.0,53.0
830,53.0,51.0,50.0,52.0,53.0,54.0,54.0,53.0,53.0,52.0,52.0,53.0,51.0,51.0,52.0,52.0,52.0,51.0,51.0,54.0
831,51.0,51.0,52.0,53.0,54.0,53.0,54.0,53.0,53.0,52.0,52.0,52.0,51.0,51.0,52.0,54.0,53.0,51.0,50.0,54.0
832,51.0,52.0,52.0,51.0,51.0,55.0,55.0,50.0,52.0,52.0,53.0,52.0,50.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0
833,53.0,52.0,53.0,51.0,53.0,53.0,52.0,53.0,52.0,50.0,55.0,51.0,51.0,53.0,53.0,53.0,53.0,52.0,53.0,52.0
834,52.0,52.0,54.0,51.0,52.0,52.0,55.0,55.0,52.0,53.0,51.0,52.0,52.0,52.0,54.0,52.0,52.0,53.0,53.0,53.0
835,54.0,52.0,55.0,51.0,54.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,51.0,52.0,51.0,53.0,52.0
836,53.0,51.0,53.0,51.0,53.0,53.0,55.0,53.0,54.0,52.0,53.0,52.0,52.0,53.0,53.0,54.0,51.0,53.0,52.0,52.0
837,54.0,51.0,50.0,50.0,54.0,53.0,53.0,52.0,55.0,53.0,52.0,52.0,52.0,55.0,53.0,53.0,52.0,52.0,51.0,53.0
838,52.0,54.0,53.0,51.0,56.0,52.0,50.0,53.0,52.0,52.0,52.0,51.0,52.0,53.0,53.0,54.0,53.0,52.0,51.0,53.0
839,53.0,51.0,52.0,53.0,54.0,53.0,53.0,53.0,52.0,52.0,55.0,50.0,53.0,53.0,52.0,52.0,54.0,52.0,53.0,53.0
840,53.0,52.0,53.0,53.0,53.0,53.0,54.0,53.0,54.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0,51.0,52.0
841,53.0,53.0,54.0,52.0,53.0,53.0,54.0,53.0,53.0,50.0,52.0,52.0,53.0,53.0,54.0,53.0,52.0,54.0,54.0,51.0
842,53.0,52.0,53.0,52.0,53.0,52.0,53.0,52.0,54.0,51.0,53.0,52.0,54.0,52.0,52.0,52.0,53.0,51.0,53.0,51.0
843,52.0,51.0,53.0,53.0,54.0,53.0,54.0,53.0,53.0,50.0,52.0,52.0,52.0,54.0,53.0,52.0,52.0,54.0,51.0,53.0
844,53.0,52.0,53.0,50.0,52.0,54.0,52.0,53.0,51.0,50.0,54.0,53.0,52.0,53.0,55.0,52.0,52.0,51.0,52.0,53.0
845,54.0,52.0,52.0,50.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0,54.0,52.0,53.0,52.0,51.0,52.0,54.0,52.0,53.0
846,53.0,52.0,54.0,53.0,54.0,54.0,52.0,53.0,54.0,49.0,54.0,51.0,51.0,53.0,54.0,54.0,50.0,52.0,52.0,52.0
847,53.0,51.0,54.0,52.0,53.0,53.0,53.0,53.0,53.0,51.0,53.0,51.0,52.0,52.0,53.0,53.0,52.0,51.0,50.0,53.0
848,53.0,53.0,53.0,51.0,55.0,51.0,53.0,52.0,51.0,52.0,54.0,50.0,53.0,55.0,53.0,53.0,54.0,52.0,52.0,52.0
849,55.0,53.0,53.0,52.0,53.0,52.0,53.0,54.0,54.0,53.0,54.0,53.0,51.0,51.0,54.0,55.0,53.0,51.0,53.0,51.0
850,55.0,52.0,54.0,55.0,53.0,52.0,52.0,54.0,51.0,54.0,53.0,53.0,51.0,49.0,53.0,50.0,54.0,52.0,53.0,50.0
851,53.0,51.0,52.0,51.0,54.0,53.0,54.0,53.0,54.0,53.0,51.0,52.0,51.0,51.0,52.0,55.0,52.0,53.0,53.0,51.0
852,54.0,53.0,54.0,52.0,54.0,52.0,52.0,53.0,53.0,51.0,54.0,53.0,53.0,52.0,51.0,53.0,51.0,53.0,51.0,51.0
853,53.0,54.0,52.0,54.0,54.0,52.0,53.0,53.0,53.0,52.0,54.0,53.0,52.0,52.0,51.0,53.0,53.0,53.0,52.0,53.0
854,54.0,50.0,55.0,50.0,53.0,53.0,52.0,53.0,54.0,52.0,51.0,53.0,54.0,52.0,53.0,53.0,51.0,52.0,52.0,52.0
855,53.0,50.0,54.0,51.0,53.0,53.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,52.0,50.0,52.0,51.0,50.0,52.0,53.0
856,53.0,53.0,53.0,52.0,53.0,54.0,53.0,50.0,54.0,55.0,52.0,52.0,49.0,52.0,52.0,55.0,52.0,52.0,53.0,52.0
857,52.0,53.0,53.0,53.0,52.0,54.0,52.0,52.0,53.0,53.0,53.0,51.0,54.0,54.0,51.0,53.0,53.0,54.0,51.0,50.0
858,51.0,50.0,51.0,54.0,53.0,52.0,54.0,53.0,53.0,51.0,53.0,51.0,52.0,53.0,52.0,52.0,53.0,53.0,51.0,52.0
859,52.0,51.0,51.0,52.0,52.0,51.0,54.0,51.0,52.0,51.0,53.0,52.0,54.0,51.0,53.0,51.0,52.0,52.0,53.0,54.0
860,54.0,53.0,52.0,53.0,52.0,54.0,51.0,55.0,52.0,53.0,54.0,50.0,52.0,52.0,54.0,53.0,53.0,53.0,52.0,52.0
861,53.0,51.0,51.0,52.0,53.0,53.0,52.0,53.0,51.0,51.0,52.0,51.0,52.0,52.0,54.0,54.0,51.0,53.0,53.0,54.0
862,54.0,51.0,52.0,51.0,53.0,52.0,50.0,54.0,53.0,50.0,51.0,52.0,52.0,53.0,56.0,51.0,51.0,52.0,52.0,52.0
863,53.0,51.0,54.0,54.0,53.0,53.0,51.0,53.0,53.0,52.0,54.0,53.0,53.0,51.0,52.0,53.0,53.0,51.0,53.0,52.0
864,53.0,50.0,51.0,53.0,54.0,54.0,50.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,52.0,51.0,52.0,51.0,53.0,53.0
865,53.0,52.0,54.0,52.0,49.0,54.0,52.0,54.0,54.0,53.0,53.0,53.0,54.0,54.0,52.0,52.0,53.0,54.0,52.0,52.0
866,51.0,53.0,55.0,52.0,52.0,51.0,55.0,51.0,54.0,53.0,53.0,52.0,52.0,51.0,52.0,55.0,52.0,51.0,50.0,52.0
867,52.0,51.0,51.0,51.0,53.0,52.0,53.0,52.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,51.0,54.0,54.0,51.0,53.0
868,52.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,55.0,53.0,53.0,54.0,53.0,52.0,52.0
869,52.0,53.0,52.0,53.0,52.0,53.0,54.0,52.0,53.0,54.0,56.0,54.0,52.0,51.0,51.0,51.0,53.0,50.0,53.0,52.0
870,52.0,50.0,53.0,53.0,53.0,52.0,53.0,55.0,52.0,54.0,53.0,51.0,52.0,52.0,53.0,52.0,50.0,54.0,52.0,53.0
871,53.0,51.0,53.0,53.0,52.0,51.0,53.0,52.0,53.0,53.0,53.0,51.0,54.0,52.0,53.0,53.0,53.0,56.0,52.0,52.0
872,53.0,53.0,53.0,53.0,51.0,51.0,51.0,53.0,52.0,53.0,54.0,52.0,51.0,52.0,50.0,50.0,53.0,54.0,52.0,53.0
873,51.0,51.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,54.0,53.0,51.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,54.0
874,52.0,50.0,53.0,53.0,54.0,52.0,52.0,53.0,54.0,53.0,52.0,51.0,53.0,53.0,54.0,53.0,52.0,52.0,51.0,52.0
875,52.0,51.0,53.0,53.0,52.0,54.0,52.0,53.0,54.0,53.0,52.0,53.0,51.0,53.0,52.0,52.0,53.0,54.0,51.0,52.0
876,52.0,51.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,52.0,53.0,52.0,52.0,51.0,51.0,50.0,53.0,53.0,52.0,51.0
877,53.0,51.0,52.0,52.0,51.0,53.0,53.0,51.0,53.0,51.0,52.0,52.0,53.0,51.0,53.0,51.0,52.0,53.0,51.0,52.0
878,52.0,50.0,53.0,52.0,53.0,52.0,51.0,52.0,52.0,52.0,52.0,51.0,54.0,53.0,52.0,51.0,53.0,50.0,54.0,53.0
879,53.0,52.0,52.0,52.0,53.0,53.0,50.0,53.0,53.0,50.0,52.0,54.0,53.0,53.0,54.0,51.0,51.0,50.0,54.0,50.0
880,51.0,52.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0,51.0,51.0,52.0,53.0,52.0,54.0,52.0,51.0,54.0,50.0,53.0
881,52.0,51.0,53.0,51.0,53.0,54.0,54.0,54.0,54.0,55.0,53.0,51.0,54.0,52.0,54.0,53.0,50.0,52.0,52.0,51.0
882,53.0,52.0,53.0,52.0,53.0,51.0,54.0,53.0,52.0,52.0,54.0,53.0,52.0,53.0,53.0,51.0,53.0,51.0,52.0,52.0
883,51.0,50.0,52.0,53.0,53.0,54.0,53.0,51.0,52.0,51.0,51.0,51.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,54.0
884,52.0,51.0,53.0,53.0,54.0,53.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,51.0,52.0,51.0,53.0,54.0,52.0,54.0
885,53.0,53.0,54.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,53.0,51.0,54.0,51.0,53.0,53.0,50.0,52.0
886,54.0,52.0,54.0,52.0,52.0,52.0,54.0,52.0,52.0,53.0,53.0,53.0,54.0,52.0,53.0,52.0,54.0,53.0,53.0,52.0
887,52.0,51.0,54.0,52.0,51.0,54.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,54.0,52.0,51.0
888,52.0,52.0,52.0,53.0,54.0,54.0,52.0,52.0,52.0,54.0,52.0,51.0,53.0,53.0,53.0,51.0,53.0,54.0,53.0,54.0
