,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19
1292,50.0,50.0,53.0,53.0,50.0,50.0,56.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,50.0,54.0,53.0
1293,51.0,51.0,51.0,51.0,52.0,52.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,51.0
1294,51.0,51.0,53.0,53.0,55.0,55.0,53.0,53.0,51.0,52.0,51.0,51.0,51.0,53.0,53.0,53.0,54.0,52.0,53.0,54.0
1295,53.0,53.0,53.0,53.0,54.0,54.0,53.0,51.0,52.0,53.0,53.0,53.0,53.0,55.0,55.0,55.0,51.0,53.0,51.0,53.0
1296,54.0,54.0,53.0,53.0,54.0,54.0,53.0,53.0,50.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,53.0,53.0,55.0
1297,51.0,51.0,52.0,52.0,51.0,51.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,51.0,53.0,51.0,53.0
1298,53.0,53.0,52.0,52.0,53.0,53.0,51.0,51.0,51.0,54.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,53.0,53.0,54.0
1299,53.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,55.0,55.0,55.0,53.0,53.0,50.0,53.0
1300,54.0,54.0,52.0,52.0,54.0,54.0,53.0,50.0,52.0,53.0,55.0,55.0,55.0,54.0,54.0,54.0,52.0,54.0,51.0,53.0
1301,54.0,54.0,51.0,51.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,53.0,51.0,52.0,54.0
1302,52.0,52.0,52.0,52.0,52.0,52.0,53.0,51.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,51.0,52.0,54.0,52.0
1303,52.0,52.0,51.0,51.0,53.0,53.0,54.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,52.0,54.0,52.0
1304,55.0,55.0,53.0,53.0,55.0,55.0,54.0,54.0,52.0,53.0,52.0,52.0,52.0,55.0,55.0,55.0,56.0,53.0,52.0,53.0
1305,53.0,53.0,54.0,54.0,51.0,51.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0,53.0
1306,52.0,52.0,52.0,52.0,54.0,54.0,53.0,53.0,50.0,51.0,53.0,53.0,53.0,54.0,54.0,54.0,53.0,53.0,51.0,55.0
1307,54.0,54.0,52.0,52.0,52.0,52.0,54.0,53.0,52.0,53.0,52.0,52.0,52.0,54.0,54.0,54.0,53.0,50.0,54.0,55.0
1308,54.0,54.0,52.0,52.0,52.0,52.0,51.0,54.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,55.0,52.0,53.0,53.0
1309,52.0,52.0,50.0,50.0,53.0,53.0,53.0,53.0,52.0,52.0,51.0,51.0,51.0,52.0,52.0,52.0,55.0,53.0,51.0,54.0
1310,54.0,54.0,52.0,52.0,50.0,50.0,53.0,53.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,53.0,52.0
1311,55.0,55.0,51.0,51.0,55.0,55.0,56.0,53.0,52.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,50.0,52.0,53.0
1312,53.0,53.0,51.0,51.0,49.0,49.0,55.0,51.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,54.0
1313,54.0,54.0,53.0,53.0,52.0,52.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0,53.0,52.0
1314,52.0,52.0,52.0,52.0,53.0,53.0,54.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
1315,53.0,53.0,53.0,53.0,51.0,51.0,55.0,51.0,54.0,55.0,51.0,51.0,51.0,54.0,54.0,54.0,52.0,52.0,53.0,53.0
1316,54.0,54.0,52.0,52.0,53.0,53.0,55.0,52.0,53.0,53.0,54.0,54.0,54.0,52.0,52.0,52.0,55.0,51.0,55.0,53.0
1317,54.0,54.0,52.0,52.0,53.0,53.0,52.0,51.0,52.0,51.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0,53.0,53.0,53.0
1318,54.0,54.0,52.0,52.0,52.0,52.0,51.0,54.0,52.0,53.0,52.0,52.0,52.0,51.0,51.0,51.0,52.0,52.0,52.0,53.0
1319,54.0,54.0,53.0,53.0,52.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,52.0,52.0,54.0
1320,52.0,52.0,52.0,52.0,52.0,52.0,54.0,52.0,54.0,53.0,52.0,52.0,52.0,54.0,54.0,54.0,53.0,52.0,51.0,52.0
1321,51.0,51.0,53.0,53.0,52.0,52.0,53.0,54.0,54.0,52.0,55.0,55.0,55.0,54.0,54.0,54.0,51.0,50.0,53.0,52.0
1322,52.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,50.0,53.0,55.0,55.0,55.0,53.0,53.0,53.0,51.0,53.0,53.0,54.0
1323,55.0,55.0,55.0,55.0,54.0,54.0,54.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,54.0,53.0
1324,51.0,51.0,54.0,54.0,55.0,55.0,53.0,52.0,50.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,53.0,53.0
1325,52.0,52.0,55.0,55.0,51.0,51.0,53.0,51.0,53.0,54.0,50.0,50.0,50.0,52.0,52.0,52.0,51.0,53.0,56.0,54.0
1326,53.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,51.0,52.0,52.0,52.0,55.0,55.0,55.0,51.0,52.0,53.0,53.0
1327,53.0,53.0,53.0,53.0,51.0,51.0,52.0,53.0,53.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0
1328,54.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0,53.0,52.0,54.0,54.0,54.0,51.0,51.0,51.0,55.0,52.0,54.0,53.0
1329,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,53.0,51.0,52.0,54.0
1330,53.0,53.0,50.0,50.0,52.0,52.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0
1331,54.0,54.0,52.0,52.0,54.0,54.0,55.0,53.0,55.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,52.0,53.0
1332,52.0,52.0,53.0,53.0,52.0,52.0,51.0,54.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,52.0,52.0,52.0
1333,54.0,54.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,51.0,51.0,51.0,52.0,52.0,52.0,54.0,52.0,52.0,53.0
1334,54.0,54.0,53.0,53.0,54.0,54.0,53.0,53.0,52.0,53.0,54.0,54.0,54.0,56.0,56.0,56.0,54.0,53.0,52.0,51.0
1335,55.0,55.0,51.0,51.0,52.0,52.0,53.0,53.0,53.0,54.0,50.0,50.0,50.0,50.0,50.0,50.0,52.0,53.0,54.0,55.0
1336,54.0,54.0,52.0,52.0,53.0,53.0,53.0,54.0,54.0,54.0,50.0,50.0,50.0,51.0,51.0,51.0,54.0,52.0,52.0,53.0
1337,54.0,54.0,54.0,54.0,54.0,54.0,53.0,52.0,52.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,54.0,53.0,52.0,53.0
1338,52.0,52.0,52.0,52.0,51.0,51.0,53.0,52.0,52.0,51.0,54.0,54.0,54.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0
1339,53.0,53.0,52.0,52.0,51.0,51.0,52.0,55.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,51.0,52.0,52.0,54.0
1340,52.0,52.0,50.0,50.0,52.0,52.0,52.0,54.0,54.0,52.0,51.0,51.0,51.0,55.0,55.0,55.0,50.0,51.0,54.0,52.0
1341,52.0,52.0,51.0,51.0,54.0,54.0,54.0,54.0,51.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0
1342,54.0,54.0,51.0,51.0,53.0,53.0,54.0,53.0,52.0,53.0,56.0,56.0,56.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0
1343,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,51.0,52.0,52.0,52.0,55.0,55.0,55.0,52.0,51.0,53.0,52.0
1344,52.0,52.0,54.0,54.0,51.0,51.0,54.0,53.0,53.0,55.0,50.0,50.0,50.0,54.0,54.0,54.0,52.0,52.0,53.0,54.0
1345,54.0,54.0,52.0,52.0,54.0,54.0,52.0,52.0,52.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,52.0,53.0,52.0,52.0
1346,54.0,54.0,52.0,52.0,54.0,54.0,52.0,53.0,51.0,53.0,55.0,55.0,55.0,54.0,54.0,54.0,51.0,55.0,50.0,53.0
1347,54.0,54.0,51.0,51.0,54.0,54.0,53.0,53.0,54.0,54.0,50.0,50.0,50.0,52.0,52.0,52.0,51.0,53.0,52.0,51.0
1348,54.0,54.0,54.0,54.0,53.0,53.0,54.0,54.0,52.0,54.0,52.0,52.0,52.0,55.0,55.0,55.0,53.0,52.0,52.0,53.0
1349,53.0,53.0,53.0,53.0,53.0,53.0,54.0,52.0,51.0,55.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,55.0,53.0,53.0
1350,54.0,54.0,53.0,53.0,55.0,55.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0
1351,53.0,53.0,52.0,52.0,53.0,53.0,53.0,54.0,54.0,53.0,51.0,51.0,51.0,54.0,54.0,54.0,52.0,55.0,52.0,55.0
1352,52.0,52.0,54.0,54.0,50.0,50.0,54.0,52.0,52.0,54.0,50.0,50.0,50.0,54.0,54.0,54.0,51.0,52.0,55.0,51.0
1353,53.0,53.0,54.0,54.0,52.0,52.0,54.0,53.0,53.0,55.0,53.0,53.0,53.0,54.0,54.0,54.0,51.0,50.0,53.0,53.0
1354,54.0,54.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,55.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,54.0,52.0,53.0
1355,53.0,53.0,51.0,51.0,52.0,52.0,52.0,53.0,54.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,55.0,51.0
1356,53.0,53.0,52.0,52.0,53.0,53.0,55.0,53.0,53.0,52.0,51.0,51.0,51.0,54.0,54.0,54.0,54.0,52.0,53.0,54.0
1357,53.0,53.0,50.0,50.0,52.0,52.0,53.0,51.0,52.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0
1358,54.0,54.0,55.0,55.0,55.0,55.0,54.0,53.0,52.0,52.0,53.0,53.0,53.0,54.0,54.0,54.0,52.0,54.0,52.0,51.0
1359,53.0,53.0,53.0,53.0,52.0,52.0,51.0,53.0,54.0,53.0,51.0,51.0,51.0,54.0,54.0,54.0,52.0,52.0,50.0,51.0
1360,55.0,55.0,52.0,52.0,53.0,53.0,54.0,52.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,55.0
1361,54.0,54.0,54.0,54.0,54.0,54.0,53.0,52.0,51.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,54.0,52.0,53.0,54.0
1362,54.0,54.0,52.0,52.0,52.0,52.0,53.0,50.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,53.0,54.0,53.0
1363,55.0,55.0,53.0,53.0,52.0,52.0,55.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,54.0
1364,51.0,51.0,52.0,52.0,51.0,51.0,51.0,52.0,51.0,54.0,51.0,51.0,51.0,52.0,52.0,52.0,52.0,54.0,52.0,52.0
1365,53.0,53.0,53.0,53.0,54.0,54.0,53.0,53.0,52.0,54.0,54.0,54.0,54.0,51.0,51.0,51.0,54.0,53.0,56.0,53.0
1366,54.0,54.0,54.0,54.0,54.0,54.0,52.0,54.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0,52.0,53.0
1367,53.0,53.0,52.0,52.0,53.0,53.0,51.0,52.0,51.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,51.0,53.0,53.0
1368,53.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,54.0,51.0,51.0,51.0,55.0,55.0,55.0,52.0,52.0,54.0,52.0
1369,53.0,53.0,55.0,55.0,52.0,52.0,51.0,53.0,50.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,51.0,51.0,53.0,52.0
1370,53.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,54.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,50.0,54.0,54.0
1371,54.0,54.0,53.0,53.0,53.0,53.0,54.0,52.0,53.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0
1372,54.0,54.0,55.0,55.0,54.0,54.0,54.0,53.0,53.0,56.0,52.0,52.0,52.0,53.0,53.0,53.0,55.0,51.0,55.0,54.0
1373,51.0,51.0,54.0,54.0,54.0,54.0,53.0,54.0,53.0,54.0,53.0,53.0,53.0,54.0,54.0,54.0,55.0,52.0,54.0,53.0
1374,51.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,55.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,51.0,52.0,53.0
1375,53.0,53.0,52.0,52.0,54.0,54.0,52.0,52.0,51.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,52.0,55.0,54.0
1376,54.0,54.0,53.0,53.0,54.0,54.0,54.0,52.0,52.0,55.0,53.0,53.0,53.0,55.0,55.0,55.0,53.0,54.0,54.0,53.0
1377,51.0,51.0,54.0,54.0,55.0,55.0,52.0,51.0,54.0,55.0,51.0,51.0,51.0,53.0,53.0,53.0,52.0,51.0,54.0,54.0
1378,50.0,50.0,54.0,54.0,53.0,53.0,53.0,54.0,51.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,49.0,53.0
1379,55.0,55.0,52.0,52.0,52.0,52.0,53.0,52.0,49.0,52.0,53.0,53.0,53.0,54.0,54.0,54.0,52.0,51.0,53.0,53.0
1380,54.0,54.0,52.0,52.0,53.0,53.0,54.0,53.0,55.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,51.0,52.0,52.0
1381,51.0,51.0,52.0,52.0,54.0,54.0,54.0,55.0,53.0,53.0,51.0,51.0,51.0,52.0,52.0,52.0,53.0,55.0,53.0,53.0
1382,53.0,53.0,52.0,52.0,53.0,53.0,56.0,49.0,52.0,55.0,51.0,51.0,51.0,53.0,53.0,53.0,51.0,53.0,54.0,53.0
1383,56.0,56.0,54.0,54.0,53.0,53.0,54.0,53.0,52.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,54.0,52.0,51.0
1384,53.0,53.0,55.0,55.0,53.0,53.0,53.0,53.0,52.0,54.0,52.0,52.0,52.0,55.0,55.0,55.0,53.0,54.0,53.0,51.0
1385,52.0,52.0,54.0,54.0,55.0,55.0,53.0,53.0,53.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,53.0,53.0,52.0
1386,53.0,53.0,55.0,55.0,53.0,53.0,53.0,52.0,54.0,51.0,52.0,52.0,52.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0
1387,54.0,54.0,51.0,51.0,54.0,54.0,53.0,51.0,52.0,51.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,55.0,54.0
1388,53.0,53.0,53.0,53.0,55.0,55.0,53.0,52.0,53.0,53.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0,53.0,53.0,50.0
1389,54.0,54.0,51.0,51.0,53.0,53.0,53.0,51.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0,54.0,53.0
1390,52.0,52.0,53.0,53.0,52.0,52.0,51.0,53.0,52.0,55.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,53.0,52.0,51.0
1391,52.0,52.0,55.0,55.0,53.0,53.0,54.0,50.0,54.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0
1392,55.0,55.0,51.0,51.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0,54.0,53.0
1393,52.0,52.0,53.0,53.0,54.0,54.0,51.0,54.0,53.0,54.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,53.0,54.0,52.0
1394,52.0,52.0,52.0,52.0,53.0,53.0,54.0,51.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
1395,55.0,55.0,52.0,52.0,54.0,54.0,56.0,53.0,52.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0
1396,52.0,52.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,54.0,54.0,54.0,53.0,53.0,53.0,51.0
1397,54.0,54.0,52.0,52.0,52.0,52.0,55.0,51.0,51.0,53.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,54.0,54.0,53.0
1398,53.0,53.0,54.0,54.0,53.0,53.0,53.0,52.0,52.0,54.0,53.0,53.0,53.0,55.0,55.0,55.0,53.0,54.0,54.0,50.0
1399,54.0,54.0,53.0,53.0,56.0,56.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,51.0,52.0,52.0
1400,53.0,53.0,53.0,53.0,53.0,53.0,51.0,54.0,55.0,55.0,52.0,52.0,52.0,54.0,54.0,54.0,53.0,53.0,54.0,51.0
1401,53.0,53.0,54.0,54.0,53.0,53.0,53.0,53.0,51.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,52.0,55.0,54.0,52.0
1402,50.0,50.0,52.0,52.0,54.0,54.0,53.0,53.0,52.0,51.0,52.0,52.0,52.0,55.0,55.0,55.0,54.0,52.0,52.0,54.0
1403,51.0,51.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,57.0,53.0,53.0,53.0,54.0,54.0,54.0,54.0,55.0,53.0,55.0
1404,52.0,52.0,53.0,53.0,54.0,54.0,52.0,52.0,51.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0
1405,54.0,54.0,50.0,50.0,53.0,53.0,52.0,53.0,54.0,52.0,53.0,53.0,53.0,55.0,55.0,55.0,53.0,53.0,52.0,53.0
1406,52.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,51.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0
1407,52.0,52.0,53.0,53.0,54.0,54.0,53.0,52.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,53.0,53.0,55.0
1408,53.0,53.0,52.0,52.0,51.0,51.0,53.0,53.0,52.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
1409,53.0,53.0,55.0,55.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,50.0,51.0,53.0,54.0
1410,54.0,54.0,53.0,53.0,54.0,54.0,52.0,53.0,52.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0
1411,52.0,52.0,52.0,52.0,52.0,52.0,54.0,51.0,49.0,54.0,51.0,51.0,51.0,51.0,51.0,51.0,53.0,56.0,52.0,54.0
1412,52.0,52.0,52.0,52.0,53.0,53.0,53.0,55.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,54.0,53.0
1413,52.0,52.0,52.0,52.0,54.0,54.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,52.0,52.0,52.0,53.0,53.0,54.0,52.0
1414,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,54.0,51.0,51.0,51.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0
1415,52.0,52.0,53.0,53.0,52.0,52.0,54.0,52.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,54.0,53.0,53.0
1416,54.0,54.0,53.0,53.0,55.0,55.0,53.0,53.0,51.0,52.0,51.0,51.0,51.0,53.0,53.0,53.0,51.0,52.0,51.0,55.0
1417,54.0,54.0,51.0,51.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0,52.0,54.0
1418,54.0,54.0,52.0,52.0,54.0,54.0,54.0,53.0,52.0,53.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,54.0,52.0,52.0
1419,52.0,52.0,52.0,52.0,54.0,54.0,53.0,52.0,51.0,53.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,53.0,51.0,52.0
1420,52.0,52.0,53.0,53.0,53.0,53.0,54.0,53.0,52.0,54.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,53.0,51.0,52.0
1421,54.0,54.0,53.0,53.0,53.0,53.0,53.0,52.0,50.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,54.0,51.0,53.0
1422,54.0,54.0,52.0,52.0,50.0,50.0,52.0,53.0,54.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,51.0,53.0
1423,55.0,55.0,52.0,52.0,53.0,53.0,54.0,52.0,54.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,52.0,52.0,53.0
1424,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,54.0,53.0,54.0
1425,53.0,53.0,52.0,52.0,55.0,55.0,54.0,52.0,56.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,53.0,53.0,52.0
1426,54.0,54.0,54.0,54.0,52.0,52.0,54.0,54.0,53.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,54.0,52.0,54.0
1427,53.0,53.0,52.0,52.0,52.0,52.0,54.0,52.0,52.0,56.0,53.0,53.0,53.0,54.0,54.0,54.0,53.0,53.0,54.0,53.0
1428,52.0,52.0,54.0,54.0,53.0,53.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,51.0,54.0,51.0
1429,50.0,50.0,51.0,51.0,52.0,52.0,52.0,54.0,53.0,53.0,51.0,51.0,51.0,53.0,53.0,53.0,54.0,52.0,52.0,52.0
1430,54.0,54.0,52.0,52.0,54.0,54.0,53.0,53.0,54.0,54.0,53.0,53.0,53.0,54.0,54.0,54.0,54.0,52.0,54.0,54.0
1431,54.0,54.0,54.0,54.0,52.0,52.0,53.0,52.0,52.0,53.0,51.0,51.0,51.0,53.0,53.0,53.0,53.0,52.0,52.0,54.0
1432,53.0,53.0,52.0,52.0,51.0,51.0,52.0,51.0,54.0,53.0,50.0,50.0,50.0,53.0,53.0,53.0,53.0,55.0,50.0,52.0
1433,54.0,54.0,53.0,53.0,54.0,54.0,53.0,53.0,51.0,51.0,54.0,54.0,54.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0
1434,53.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,51.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,51.0,53.0,56.0
1435,51.0,51.0,52.0,52.0,52.0,52.0,54.0,55.0,49.0,52.0,51.0,51.0,51.0,53.0,53.0,53.0,55.0,54.0,52.0,53.0
1436,53.0,53.0,54.0,54.0,54.0,54.0,54.0,52.0,51.0,53.0,52.0,52.0,52.0,54.0,54.0,54.0,53.0,54.0,54.0,51.0
1437,53.0,53.0,51.0,51.0,51.0,51.0,53.0,51.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0,52.0
1438,52.0,52.0,52.0,52.0,52.0,52.0,56.0,54.0,53.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,52.0,53.0,53.0
1439,52.0,52.0,52.0,52.0,52.0,52.0,53.0,55.0,53.0,53.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,52.0,54.0,53.0
1440,54.0,54.0,55.0,55.0,55.0,55.0,53.0,54.0,54.0,52.0,55.0,55.0,55.0,54.0,54.0,54.0,53.0,56.0,53.0,53.0
1441,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,51.0,52.0,55.0,55.0,55.0,54.0,54.0,54.0,53.0,50.0,51.0,51.0
1442,54.0,54.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,54.0,53.0,53.0,53.0,54.0,54.0,54.0,52.0,50.0,53.0,54.0
1443,53.0,53.0,55.0,55.0,55.0,55.0,55.0,54.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,55.0,54.0,51.0
1444,54.0,54.0,53.0,53.0,53.0,53.0,53.0,55.0,52.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,53.0,54.0,52.0,53.0
1445,54.0,54.0,51.0,51.0,53.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,54.0,53.0
1446,53.0,53.0,54.0,54.0,53.0,53.0,54.0,53.0,53.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0,51.0,51.0,52.0
1447,53.0,53.0,51.0,51.0,51.0,51.0,52.0,52.0,52.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,54.0,52.0,54.0
1448,53.0,53.0,54.0,54.0,53.0,53.0,54.0,53.0,50.0,50.0,54.0,54.0,54.0,51.0,51.0,51.0,51.0,53.0,51.0,53.0
1449,54.0,54.0,54.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,52.0,53.0,52.0,54.0
1450,55.0,55.0,51.0,51.0,52.0,52.0,53.0,52.0,51.0,53.0,51.0,51.0,51.0,53.0,53.0,53.0,54.0,54.0,53.0,51.0
1451,53.0,53.0,54.0,54.0,51.0,51.0,54.0,54.0,53.0,54.0,51.0,51.0,51.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0
1452,54.0,54.0,53.0,53.0,50.0,50.0,52.0,54.0,53.0,54.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,53.0,51.0,53.0
1453,53.0,53.0,52.0,52.0,53.0,53.0,56.0,52.0,52.0,52.0,51.0,51.0,51.0,54.0,54.0,54.0,53.0,53.0,52.0,52.0
1454,51.0,51.0,52.0,52.0,51.0,51.0,55.0,54.0,53.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,51.0,52.0,54.0
1455,54.0,54.0,53.0,53.0,51.0,51.0,53.0,52.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,54.0,54.0
1456,52.0,52.0,55.0,55.0,53.0,53.0,54.0,55.0,51.0,54.0,51.0,51.0,51.0,53.0,53.0,53.0,54.0,54.0,52.0,53.0
1457,52.0,52.0,53.0,53.0,50.0,50.0,52.0,54.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,53.0,52.0,53.0
1458,54.0,54.0,56.0,56.0,52.0,52.0,53.0,54.0,53.0,52.0,54.0,54.0,54.0,52.0,52.0,52.0,51.0,53.0,54.0,51.0
